% Title: Dictionary database. 
% Source: Yelp.com Data. 
% Authors: Manikanta Talanki & Kaushik Sirineni. 

@RELATION dictionary2 
@ATTRIBUTE usefulnessPercent NUMERIC

@ATTRIBUTE cluesterClass {A,B,C,D,E}

@DATA 
26.5625,C
26.190475,C
10.576923,A
24.050632,C
12.636695,A
15.991903,B
43.75,E
8.706265,A
5.0,A
24.285715,C
18.14516,B
8.597748,A
26.946108,C
18.60465,B
10.204082,A
14.42786,B
18.590998,B
25.0,C
5.882353,A
17.948717,B
14.705882,B
13.934426,B
23.68421,C
19.708029,B
16.129032,B
38.29787,E
18.89952,B
9.032258,A
17.865707,B
15.549598,B
10.169492,A
-0.18281536,D
-2.857143,D
7.5376883,A
12.322275,A
12.941176,B
11.111111,A
20.731707,B
-11.428572,D
7.894737,A
-2.9411764,D
40.27778,E
34.5679,C
19.047619,B
14.736842,B
11.290322,A
18.059702,B
24.324324,C
10.144928,A
12.483399,A
21.028038,B
19.753086,B
14.340442,B
42.424244,E
12.244898,A
31.081081,C
13.840831,B
9.415585,A
0.0,D
9.447539,A
16.17647,B
18.556702,B
26.190475,C
31.0559,C
41.666668,E
16.796267,B
14.390468,B
29.032259,C
50.0,E
23.357664,C
36.842106,E
22.131147,B
13.043478,B
10.769231,A
13.432836,B
25.862068,C
29.787233,C
17.118227,B
13.347458,B
3.2258065,A
16.862745,B
18.115942,B
4.4444447,A
0.0,D
-12.5,D
-2.0,D
5.4187193,A
15.73438,B
20.408163,B
23.529411,C
6.25,A
19.008265,B
16.679968,B
17.431192,B
27.5,C
14.423077,B
15.0,B
17.368422,B
15.630447,B
12.5,A
20.512821,B
-4.3010755,D
3.030303,A
13.878563,B
3.8461537,A
32.63158,C
15.350877,B
14.666667,B
9.4827585,A
8.823529,A
11.363636,A
12.020649,A
22.033897,B
57.142857,E
27.659575,C
25.510204,C
12.060302,A
14.084507,B
20.754717,B
12.741313,B
11.111111,A
11.594203,A
21.568628,B
17.156862,B
16.571428,B
6.1522946,A
20.716112,B
10.945273,A
21.621622,B
20.945946,B
42.5,E
-0.8196721,D
1.7241379,A
23.41772,C
15.909091,B
-9.67742,D
1.7699115,A
7.857143,A
7.4074073,A
13.7651825,B
17.67424,B
9.302325,A
24.528301,C
10.869565,A
14.925373,B
17.363813,B
26.190475,C
15.254237,B
15.701699,B
22.580645,C
23.728813,C
18.644068,B
11.111111,A
17.391304,B
-4.854369,D
23.780487,C
23.493977,C
12.230216,A
15.217391,B
18.072289,B
13.809524,B
23.4375,C
21.666666,B
19.81982,B
13.868613,B
27.520435,C
7.142857,A
29.147982,C
18.0,B
7.403189,A
12.903226,B
11.46789,A
8.163265,A
20.3966,B
18.428064,B
13.043478,B
-10.0,D
37.837837,E
13.888889,B
13.204545,B
13.888889,B
12.962963,B
-4.878049,D
8.59375,A
6.329114,A
10.447762,A
20.0,B
22.727272,C
24.193548,C
11.034483,A
12.578616,A
-5.263158,D
28.846153,C
-1.9607843,D
20.920502,B
16.564178,B
27.741936,C
16.920473,B
15.02146,B
15.79233,B
2.5641026,A
-14.634147,D
-6.060606,D
36.585365,C
15.333333,B
7.8431373,A
11.538462,A
15.689843,B
5.365854,A
11.538462,A
22.44898,C
33.333332,C
28.88889,C
18.518518,B
9.69697,A
16.748768,B
40.0,E
12.300123,A
7.017544,A
9.711287,A
20.066889,B
19.35484,B
24.338625,C
18.518518,B
15.625,B
10.0,A
25.974026,C
15.824176,B
19.190752,B
11.07595,A
32.307693,C
41.860466,E
22.594143,C
7.0621467,A
10.391566,A
23.214285,C
9.865471,A
14.435696,B
17.045454,B
13.636364,B
70.588234,E
23.404255,C
33.333332,C
6.7044168,A
28.688524,C
14.583333,B
18.181818,B
6.451613,A
38.235294,E
12.903226,B
17.40042,B
20.938215,B
15.1171465,B
17.708334,B
9.375,A
23.26389,C
15.983606,B
14.814815,B
11.290322,A
17.021276,B
32.015812,C
12.672,A
2.3809524,A
15.857988,B
21.649485,B
-2.2727273,D
8.333333,A
17.488789,B
9.288538,A
3.0434783,A
15.151515,B
18.881119,B
9.547739,A
10.843373,A
23.966942,C
17.073172,B
5.882353,A
31.578947,C
12.056738,A
10.909091,A
8.333333,A
25.0,C
19.753086,B
31.428572,C
14.43662,B
6.451613,A
-3.2258065,D
23.255814,C
32.20339,C
19.047619,B
15.662651,B
-11.363636,D
1.7241379,A
13.551402,B
34.375,C
28.571428,C
17.857143,B
21.666666,B
14.563107,B
31.891891,C
55.555557,E
22.549019,C
28.571428,C
19.811321,B
16.0,B
5.882353,A
9.395973,A
17.993631,B
9.67742,A
14.666667,B
29.545454,C
19.047619,B
15.027991,B
5.5555553,A
15.604634,B
17.942583,B
18.527918,B
21.232876,B
22.580645,C
8.641975,A
21.64751,B
22.580645,C
17.924528,B
22.580645,C
12.737127,B
31.884058,C
11.4754095,A
14.678899,B
28.846153,C
26.666666,C
-14.814815,D
17.292377,B
13.973064,B
11.904762,A
19.658886,B
31.325302,C
15.479452,B
19.140625,B
45.37037,E
13.422819,B
46.846848,E
6.849315,A
0.84745765,D
19.254658,B
11.764706,A
25.925926,C
23.781677,C
34.69388,C
11.362096,A
22.580645,C
14.89842,B
7.913669,A
9.090909,A
4.588608,A
-3.125,D
45.341614,E
-6.060606,D
-3.2258065,D
40.54054,E
8.1081085,A
5.882353,A
9.67742,A
9.2318535,A
5.9322033,A
2.877698,A
11.111111,A
4.7272725,A
8.155488,A
20.588236,B
32.75862,C
10.386602,A
18.367348,B
16.860466,B
15.835223,B
21.614906,B
13.596491,B
12.5,A
21.538462,B
12.068796,A
4.8076925,A
29.032259,C
25.0,C
12.5,A
23.68421,C
19.266054,B
20.937752,B
25.0,C
14.285714,B
0.0,D
17.694805,B
17.073172,B
16.0,B
16.528925,B
31.46853,C
21.635883,B
9.142858,A
24.17795,C
11.764706,A
12.449195,A
35.251797,C
14.285714,B
12.903226,B
18.181818,B
7.3170733,A
17.777779,B
19.039948,B
0.0,D
17.931034,B
16.267387,B
37.837837,E
26.43678,C
30.555555,C
7.142857,A
13.461538,B
11.571428,A
12.820513,B
14.975845,B
11.570248,A
8.400292,A
4.3010755,A
17.272728,B
19.505814,B
25.188538,C
12.5,A
-1.7391304,D
9.302325,A
34.88372,C
33.805668,C
16.449085,B
21.212122,B
54.054054,E
21.192053,B
15.445026,B
22.222221,C
6.9444447,A
10.862619,A
7.142857,A
6.8965516,A
4.7058825,A
27.027027,C
25.842697,C
5.7636886,A
13.602798,B
12.053572,A
26.168224,C
23.529411,C
11.538462,A
8.333333,A
13.636364,B
16.785715,B
21.551723,B
23.809525,C
21.846848,B
22.55639,C
20.338984,B
20.454546,B
32.0,C
10.144928,A
30.508474,C
9.803922,A
35.897434,C
15.555555,B
31.481482,C
20.916334,B
4.7826085,A
18.954248,B
24.390244,C
10.471204,A
17.045454,B
29.72973,C
25.757576,C
5.714286,A
12.031048,A
16.292135,B
14.488636,B
18.552036,B
9.67742,A
18.84058,B
-4.0,D
21.538462,B
28.205128,C
17.857143,B
8.759124,A
5.625,A
22.030237,B
6.6666665,A
31.578947,C
17.801046,B
25.53495,C
0.0,D
19.35484,B
32.608696,C
-17.5,D
16.30094,B
-9.375,D
30.232557,C
20.0,B
14.5348835,B
10.256411,A
50.0,E
4.4444447,A
14.852608,B
3.2258065,A
15.432098,B
12.195122,A
26.829268,C
10.526316,A
14.285714,B
10.243055,A
15.151515,B
11.13497,A
9.166667,A
23.38983,C
19.23077,B
20.408163,B
11.764706,A
17.176016,B
10.897436,A
18.297873,B
18.351477,B
17.475729,B
8.1081085,A
15.625,B
38.88889,E
27.5,C
20.588236,B
26.31579,C
4.347826,A
4.4444447,A
30.555555,C
-4.878049,D
11.177794,A
17.15619,B
5.1282053,A
12.195122,A
12.8404665,B
-1.5564202,D
14.458247,B
15.648446,B
7.033639,A
9.67742,A
15.142858,B
19.35484,B
20.0,B
25.806452,C
11.940298,A
4.354839,A
15.750916,B
7.3170733,A
9.327614,A
22.64151,C
32.55814,C
16.31552,B
17.026854,B
13.832853,B
5.6603775,A
23.180593,C
24.901186,C
13.197969,B
34.090908,C
12.411902,A
16.181606,B
41.17647,E
25.416666,C
19.927536,B
22.857143,C
26.086956,C
68.75,E
16.42917,B
12.360323,A
15.970516,B
20.02841,B
29.850746,C
20.111732,B
21.066668,B
20.228386,B
14.914946,B
42.0,E
12.8404665,B
16.541353,B
14.925373,B
5.5555553,A
11.904762,A
15.887851,B
2.631579,A
0.0,D
18.666666,B
34.482758,C
27.586206,C
11.259317,A
14.671815,B
11.405959,A
4.0816326,A
21.081081,B
13.513514,B
15.95092,B
13.068182,B
-5.4945054,D
29.824562,C
30.612246,C
8.163265,A
27.083334,C
17.80822,B
1.5873016,A
7.142857,A
7.4074073,A
18.69159,B
20.943396,B
18.84058,B
6.504065,A
0.0,D
12.162162,A
15.686275,B
8.333333,A
39.534885,E
6.1032863,A
10.223048,A
21.40575,B
19.23077,B
-3.7383177,D
0.0,D
19.465649,B
-9.67742,D
8.44009,A
13.934426,B
2.2222223,A
20.561941,B
38.57143,E
14.492754,B
37.77778,E
11.122484,A
10.4838705,A
20.616882,B
18.796993,B
25.171,C
17.934002,B
23.703703,C
18.548388,B
10.719041,A
12.437811,A
7.974138,A
30.30303,C
2.6086957,A
18.897638,B
35.48387,C
13.432836,B
20.661158,B
35.251797,C
10.928414,A
19.67213,B
32.624115,C
2.9850745,A
23.045267,C
-2.0408163,D
23.529411,C
8.333333,A
-0.9433962,D
15.088106,B
10.234542,A
7.142857,A
21.686747,B
38.88889,E
29.113924,C
14.583333,B
14.084507,B
10.443038,A
23.225807,C
17.241379,B
8.333333,A
17.111717,B
4.347826,A
19.827587,B
13.043478,B
39.655174,E
-2.9411764,D
15.0,B
16.230207,B
12.5,A
11.239193,A
17.795424,B
16.14035,B
5.940594,A
37.142857,E
29.032259,C
15.162455,B
22.588833,C
26.190475,C
7.3170733,A
21.052631,B
17.105263,B
-5.21327,D
15.921787,B
7.5471697,A
-5.6603775,D
26.086956,C
24.271845,C
6.629834,A
18.333334,B
29.22078,C
26.190475,C
10.996241,A
24.137932,C
10.607735,A
17.241379,B
7.6923075,A
13.207547,B
14.102564,B
15.765766,B
13.963255,B
18.0,B
38.88889,E
15.277778,B
20.547945,B
29.166666,C
4.0816326,A
9.67742,A
16.666666,B
3.2299743,A
13.114754,B
13.521635,B
15.668663,B
6.19469,A
18.852459,B
15.624124,B
12.240185,A
-6.3157897,D
15.068493,B
3.125,A
27.5,C
17.241379,B
12.426036,A
16.535433,B
6.976744,A
19.69697,B
9.67742,A
20.967741,B
10.9375,A
26.060606,C
16.949152,B
8.823529,A
6.9714284,A
7.070707,A
7.894737,A
10.546875,A
27.027027,C
14.864865,B
18.993507,B
5.102041,A
27.380953,C
23.076923,C
10.362695,A
32.07547,C
-5.882353,D
21.95122,B
14.849045,B
7.8651686,A
33.333332,C
37.083332,E
10.0,A
19.833729,B
6.060606,A
28.571428,C
-30.76923,D
17.021276,B
21.875,B
22.302158,C
17.889088,B
14.425427,B
11.518938,A
8.85585,A
-8.163265,D
7.894737,A
22.605364,C
11.684518,A
27.027027,C
5.714286,A
20.04717,B
19.181585,B
5.4216866,A
35.44304,C
5.5555553,A
14.953271,B
15.718157,B
16.541353,B
25.0,C
17.977528,B
13.604488,B
33.333332,C
4.9562683,A
35.48387,C
17.09054,B
15.151515,B
7.913669,A
7.4074073,A
14.6861925,B
22.580645,C
11.675949,A
21.621622,B
14.953271,B
14.285714,B
26.415094,C
20.3125,B
23.863636,C
16.666666,B
11.666667,A
17.378498,B
33.333332,C
30.927835,C
41.780823,E
13.96648,B
18.765432,B
16.393442,B
17.460318,B
25.203253,C
5.5555553,A
14.583333,B
9.090909,A
21.996616,B
8.620689,A
17.017208,B
6.321839,A
19.35484,B
32.258064,C
21.232876,B
28.378378,C
34.782608,C
16.72394,B
18.80531,B
26.31579,C
15.454545,B
-3.8461537,D
14.285714,B
9.589041,A
21.428572,B
9.558824,A
13.389794,B
9.929078,A
14.772727,B
22.077923,B
8.163265,A
34.375,C
21.875,B
38.70968,E
11.764706,A
16.08403,B
12.903226,B
14.330218,B
12.117528,A
12.084063,A
34.69388,C
24.57338,C
3.2258065,A
16.67572,B
12.297734,A
10.294118,A
13.125,B
30.357143,C
-18.60465,D
18.647541,B
13.620415,B
14.285714,B
3.3333333,A
26.136364,C
12.658228,A
20.86331,B
18.229166,B
19.865772,B
24.615385,C
13.043478,B
17.989418,B
34.545456,C
9.523809,A
17.307692,B
39.39394,E
18.98734,B
31.645569,C
9.2322645,A
9.202454,A
2.3255813,A
20.63492,B
-3.8961039,D
3.125,A
20.37037,B
16.666666,B
-4.8076925,D
21.428572,B
2.631579,A
-11.111111,D
14.0,B
16.666666,B
36.17021,C
20.0,B
18.947369,B
20.0,B
9.160305,A
18.571428,B
65.71429,E
-22.857143,D
14.649681,B
5.172414,A
13.207547,B
18.34061,B
10.204082,A
10.493827,A
12.643678,A
-1.0416666,D
-2.3255813,D
15.602837,B
18.947369,B
38.235294,E
6.6666665,A
7.4074073,A
31.380753,C
23.404255,C
9.756098,A
8.6,A
21.621622,B
33.80282,C
27.678572,C
0.0,D
5.8252425,A
8.988764,A
12.121212,A
13.496933,B
19.512196,B
21.649485,B
11.428572,A
46.42857,E
5.882353,A
27.011494,C
27.272728,C
20.975609,B
9.090909,A
12.727273,B
13.186813,B
6.4049587,A
52.5,E
16.233767,B
21.518988,B
5.3418803,A
10.766046,A
4.878049,A
14.694042,B
16.719492,B
25.581396,C
40.44944,E
20.253164,B
4.347826,A
6.765179,A
13.102752,B
23.255814,C
18.421053,B
3.488372,A
9.785203,A
16.48164,B
14.399518,B
14.6453085,B
-3.1007752,D
14.046823,B
16.651825,B
11.538462,A
8.403361,A
18.508287,B
8.139535,A
18.59617,B
25.0,C
27.484144,C
29.032259,C
17.021276,B
8.0,A
5.952381,A
11.811024,A
-1.1764706,D
16.572077,B
16.549295,B
16.666666,B
13.402061,B
31.15942,C
11.111111,A
27.62431,C
5.9800663,A
48.93617,E
8.045977,A
19.35484,B
11.598746,A
9.701492,A
11.556912,A
22.274881,C
14.038764,B
11.696748,A
7.5757575,A
21.153847,B
15.226337,B
9.009009,A
13.894081,B
14.8987465,B
9.016394,A
15.0,B
2.3255813,A
-1.369863,D
0.0,D
15.745856,B
18.759018,B
33.333332,C
6.6666665,A
17.015926,B
17.085955,B
14.889868,B
14.285714,B
28.901733,C
26.086956,C
17.085426,B
24.804178,C
13.953488,B
7.142857,A
22.424242,C
69.09091,E
12.372449,A
22.55639,C
6.382979,A
12.92876,B
12.259971,A
13.897281,B
12.576065,A
22.580645,C
12.5,A
37.2549,E
16.457859,B
17.28395,B
22.64151,C
20.0,B
10.489511,A
8.163265,A
25.806452,C
11.969112,A
3.0612245,A
11.428572,A
13.703496,B
18.965517,B
-3.6144578,D
21.271393,B
20.588236,B
18.75,B
8.333333,A
21.487604,B
16.58363,B
17.171717,B
11.363636,A
19.148935,B
21.11111,B
27.083334,C
27.39726,C
12.567325,A
3.5928144,A
22.807018,C
15.649867,B
13.888889,B
26.373627,C
13.224181,B
9.259259,A
15.50152,B
21.875,B
20.0,B
30.612246,C
6.382979,A
23.809525,C
29.72973,C
9.655172,A
37.795277,E
11.698113,A
26.190475,C
17.81116,B
15.12605,B
0.0,D
54.347828,E
29.957806,C
16.062176,B
17.571884,B
16.779177,B
-6.5868263,D
24.444445,C
14.268499,B
21.875,B
56.25,E
6.818182,A
17.647058,B
12.5,A
31.428572,C
37.64706,E
15.217391,B
8.598726,A
3.3333333,A
16.666666,B
63.157894,E
17.987152,B
8.71329,A
15.017972,B
12.347324,A
13.038839,B
15.615212,B
15.213426,B
22.256098,C
30.555555,C
21.333334,B
1.0869565,D
16.517857,B
16.360601,B
14.81149,B
22.44898,C
19.642857,B
19.253439,B
20.588236,B
21.212122,B
17.22365,B
7.894737,A
12.280702,A
27.567568,C
7.841031,A
20.0,B
35.59322,C
20.85308,B
-3.2258065,D
15.478424,B
5.263158,A
34.146343,C
15.362319,B
38.80597,E
19.047619,B
23.92638,C
34.375,C
20.0,B
5.381166,A
4.0816326,A
7.017544,A
-4.878049,D
7.7586207,A
18.857536,B
2.5641026,A
-2.7027028,D
27.433628,C
8.849558,A
13.90625,B
6.722689,A
15.384615,B
10.526316,A
5.708013,A
15.133877,B
18.181818,B
7.5471697,A
7.4626865,A
11.386139,A
26.737968,C
7.4074073,A
26.470589,C
-11.578947,D
13.215859,B
76.97842,E
41.17647,E
22.093023,B
12.068966,A
22.784811,C
-10.256411,D
29.931973,C
5.084746,A
21.666666,B
26.168224,C
35.227272,C
14.719626,B
19.35484,B
15.294118,B
20.318726,B
8.1081085,A
8.1081085,A
1.6393442,A
14.881781,B
16.407187,B
12.280702,A
18.43318,B
-12.0,D
15.992292,B
34.146343,C
1.7391304,A
22.857143,C
24.293785,C
0.0,D
56.25,E
29.487179,C
5.263158,A
13.1645565,B
22.068966,B
-5.7971015,D
1.7241379,A
19.32773,B
15.789474,B
12.068966,A
-21.052631,D
29.6875,C
6.25,A
30.612246,C
22.525597,C
10.9375,A
14.651163,B
50.0,E
10.714286,A
0.0,D
27.272728,C
5.0,A
-10.256411,D
17.120623,B
12.5,A
48.837208,E
28.387096,C
9.625669,A
2.877698,A
2.0,A
26.31579,C
8.133971,A
7.4172893,A
31.818182,C
16.75532,B
21.949223,B
15.0,B
15.035874,B
10.588235,A
15.769231,B
17.256802,B
14.911607,B
16.09589,B
15.486726,B
4.347826,A
8.591674,A
14.727541,B
15.73499,B
15.291751,B
36.0,C
-12.5,D
11.4754095,A
15.411402,B
9.259259,A
23.931623,C
30.952381,C
7.8431373,A
21.052631,B
19.708029,B
25.581396,C
11.340206,A
32.20339,C
20.63492,B
15.740409,B
9.090909,A
9.523809,A
48.148148,E
16.722408,B
17.647058,B
13.214286,B
18.031916,B
15.384615,B
21.568628,B
24.365482,C
7.3446326,A
22.857143,C
12.694332,B
17.48072,B
11.688625,A
10.4838705,A
11.223203,A
13.768116,B
23.529411,C
29.357798,C
-6.779661,D
13.592233,B
20.161291,B
27.027027,C
-6.382979,D
13.157895,B
12.820513,B
12.280702,A
25.641026,C
31.11111,C
42.105263,E
16.666666,B
56.25,E
7.7922077,A
5.806452,A
13.846154,B
-3.4482758,D
13.190184,B
18.367348,B
16.071428,B
23.728813,C
20.689655,B
16.68646,B
27.142857,C
16.112532,B
29.09091,C
14.545455,B
25.139666,C
12.396694,A
6.741573,A
16.129032,B
14.754098,B
6.507592,A
20.078741,B
36.046513,C
14.3898,B
-8.571428,D
18.573551,B
16.019548,B
14.379085,B
26.136364,C
18.461538,B
26.428572,C
22.580645,C
29.166666,C
21.341463,B
13.768116,B
28.947369,C
29.09091,C
16.363636,B
11.111111,A
-5.714286,D
12.403101,A
-1.4084507,D
26.511627,C
22.222221,C
17.647058,B
26.373627,C
20.689655,B
-11.3924055,D
16.129032,B
15.105741,B
32.142857,C
11.552795,A
1.7241379,A
4.494382,A
24.489796,C
1.0309278,D
21.875,B
13.043478,B
6.25,A
50.0,E
4.8245616,A
14.111405,B
13.91836,B
17.989418,B
22.807018,C
16.546762,B
12.209302,A
24.242424,C
-9.174312,D
22.627737,C
11.764706,A
20.0,B
27.272728,C
13.888889,B
20.20202,B
18.49192,B
2.3809524,A
16.903275,B
10.638298,A
18.843344,B
16.504854,B
9.523809,A
11.764706,A
11.678832,A
12.508467,A
12.903226,B
22.033897,B
20.588236,B
15.682657,B
12.570508,A
26.293104,C
18.82353,B
14.736842,B
14.787702,B
23.076923,C
33.333332,C
17.525774,B
15.93855,B
10.638298,A
9.67742,A
10.31746,A
1.010101,D
0.0,D
18.75,B
24.528301,C
21.348314,B
25.0,C
10.555719,A
17.647058,B
23.214285,C
7.7586207,A
9.375,A
16.00674,B
12.820513,B
30.64516,C
18.390804,B
6.25,A
12.449256,A
26.58228,C
20.330969,B
6.0,A
9.67742,A
25.294117,C
8.219178,A
19.343065,B
2.857143,A
14.285714,B
21.25,B
14.628821,B
5.0,A
15.0,B
21.621622,B
12.962963,B
0.0,D
12.903226,B
32.07547,C
23.68421,C
64.70588,E
16.013071,B
10.0,A
2.631579,A
8.376964,A
-9.67742,D
18.115942,B
19.0,B
12.18321,A
22.222221,C
32.291668,C
4.1666665,A
47.16981,E
20.0,B
42.857143,E
13.240857,B
36.363636,C
17.225609,B
-2.7027028,D
20.2454,B
25.0,C
21.212122,B
24.0,C
18.459192,B
15.250545,B
17.883896,B
14.285714,B
20.973783,B
14.864865,B
15.103532,B
12.048193,A
13.725491,B
17.241379,B
16.164383,B
24.074074,C
23.170732,C
15.139701,B
15.789474,B
9.89011,A
11.711712,A
13.861386,B
21.052631,B
21.212122,B
9.481668,A
17.142857,B
23.728813,C
20.412844,B
12.435233,A
32.0,C
20.0,B
13.126492,B
25.609756,C
16.666666,B
10.674157,A
17.844728,B
12.5,A
4.2016807,A
19.764399,B
47.058823,E
20.309477,B
25.714285,C
10.227273,A
25.609756,C
11.627907,A
17.633928,B
14.492754,B
15.151515,B
23.904383,C
6.392694,A
-10.256411,D
18.589743,B
15.0,B
-9.803922,D
-15.0,D
21.477663,B
26.373627,C
22.045996,B
11.458333,A
23.529411,C
10.055866,A
20.0,B
24.683544,C
9.090909,A
24.418604,C
22.38806,C
10.633946,A
15.0,B
24.528301,C
26.666666,C
32.35294,C
-3.7735848,D
27.272728,C
32.786884,C
-1.8867924,D
26.470589,C
17.621023,B
14.777328,B
19.112629,B
10.958904,A
6.060606,A
35.897434,C
21.73913,B
13.178294,B
13.414634,B
37.931034,E
20.623917,B
13.333333,B
8.333333,A
18.0,B
21.428572,B
14.770777,B
8.620689,A
16.392157,B
2.173913,A
6.3432837,A
17.298124,B
20.930233,B
7.503075,A
25.757576,C
27.472527,C
25.114155,C
19.491526,B
32.258064,C
44.31818,E
5.9210525,A
13.888889,B
7.142857,A
14.556962,B
22.222221,C
60.97561,E
26.415094,C
16.41791,B
13.109756,B
17.567568,B
15.219124,B
13.674561,B
40.0,E
17.142857,B
16.883118,B
17.5,B
13.541667,B
23.4375,C
68.29269,E
35.9375,C
13.636364,B
16.949152,B
30.232557,C
12.068966,A
15.447154,B
-3.2786884,D
22.4,C
6.451613,A
31.092438,C
29.62963,C
12.903226,B
20.38835,B
33.55263,C
9.67742,A
8.928572,A
14.972234,B
5.6074767,A
0.0,D
14.583333,B
19.7479,B
21.538462,B
13.953488,B
17.651957,B
20.27027,B
14.4,B
9.859155,A
19.047619,B
0.0,D
2.4390244,A
11.728395,A
32.258064,C
16.091953,B
22.727272,C
14.85045,B
25.0,C
39.583332,E
14.063338,B
12.5,A
-9.67742,D
12.244898,A
13.744076,B
1.8518518,A
-9.649123,D
46.774193,E
16.071428,B
25.0,C
20.512821,B
1.6,A
8.695652,A
15.789474,B
14.7651005,B
27.868853,C
12.416107,A
-12.371134,D
36.842106,E
5.3544493,A
7.7448745,A
24.390244,C
12.025316,A
9.589041,A
20.705347,B
40.625,E
10.38961,A
29.411764,C
13.402061,B
6.3492064,A
-4.0816326,D
-2.7027028,D
20.0,B
23.529411,C
12.244898,A
30.64516,C
-2.631579,D
14.5161295,B
13.333333,B
14.857142,B
13.271982,B
17.924528,B
18.80342,B
14.130435,B
12.356322,A
28.395061,C
13.807531,B
39.0625,E
6.714628,A
16.360294,B
16.517857,B
8.77193,A
22.107437,B
12.820513,B
-17.277487,D
26.58228,C
13.015873,B
22.033897,B
10.0,A
20.454546,B
-11.904762,D
15.053763,B
4.6511626,A
9.302325,A
20.941559,B
6.25,A
11.363636,A
9.29368,A
6.9017253,A
11.524163,A
15.714286,B
13.270143,B
19.67213,B
29.827915,C
7.8125,A
19.298246,B
16.526611,B
10.344828,A
8.421053,A
3.982301,A
1.5625,A
2.631579,A
29.09091,C
16.666666,B
26.785715,C
37.77778,E
3.8793104,A
21.052631,B
11.288744,A
34.146343,C
12.9731865,B
16.614698,B
17.623762,B
6.47482,A
7.606264,A
28.947369,C
17.948717,B
14.540466,B
32.55814,C
22.784811,C
19.417477,B
25.748503,C
11.842105,A
16.666666,B
-5.357143,D
35.48387,C
25.0,C
12.264151,A
11.71875,A
2.3255813,A
16.27907,B
33.898304,C
29.05983,C
19.534283,B
20.0,B
22.033897,B
16.875,B
8.227848,A
26.363636,C
17.045454,B
24.576271,C
13.17545,B
20.967741,B
10.526316,A
11.45526,A
20.784313,B
41.666668,E
36.180904,C
16.037735,B
16.86747,B
9.210526,A
35.955055,C
22.222221,C
15.753425,B
18.450184,B
22.018349,B
5.1282053,A
19.655172,B
26.086956,C
0.0,D
11.267606,A
11.851851,A
17.021276,B
15.686275,B
8.270677,A
18.128654,B
16.463415,B
19.411764,B
16.17647,B
19.491917,B
21.83908,B
21.73913,B
20.408163,B
14.291401,B
32.954544,C
13.978495,B
-2.3809524,D
12.622118,A
8.163265,A
15.771812,B
-10.256411,D
14.2047,B
10.167371,A
30.30303,C
11.603609,A
26.229507,C
19.758064,B
20.0,B
20.27027,B
14.705882,B
9.67742,A
18.0,B
27.419355,C
17.119722,B
9.541512,A
27.692308,C
7.5,A
20.319304,B
16.62531,B
-2.7272727,D
17.508953,B
14.444445,B
7.142857,A
28.985508,C
14.854112,B
4.6511626,A
13.849632,B
28.125,C
18.357489,B
18.88889,B
13.398693,B
6.629834,A
51.42857,E
19.67213,B
16.960276,B
5.1282053,A
0.0,D
10.174418,A
16.312057,B
25.974026,C
15.584415,B
21.645021,B
16.796875,B
17.821783,B
0.0,D
13.333333,B
50.0,E
42.592594,E
3.5714285,A
11.627907,A
25.106382,C
17.894737,B
15.104167,B
1.2232416,D
17.633543,B
20.930233,B
17.460318,B
11.363636,A
17.1875,B
4.4117646,A
14.904373,B
17.2,B
15.080637,B
21.428572,B
-3.7735848,D
21.201414,B
23.809525,C
11.924291,A
19.642857,B
4.324324,A
-9.79021,D
22.081219,B
2.020202,A
24.260355,C
10.857142,A
16.34349,B
28.947369,C
14.845606,B
6.122449,A
8.064516,A
16.949152,B
11.007269,A
35.0,C
23.529411,C
9.67742,A
4.6309195,A
33.333332,C
23.193916,C
18.421053,B
24.0,C
15.328467,B
21.73913,B
11.5079365,A
18.181818,B
32.83582,C
13.559322,B
20.0,B
15.942029,B
14.285714,B
8.742194,A
8.333333,A
17.58794,B
24.271845,C
15.015641,B
42.424244,E
11.931818,A
6.122449,A
0.0,D
13.14554,B
-9.210526,D
13.157895,B
10.9375,A
2.5,A
17.791534,B
18.538136,B
-5.172414,D
40.625,E
16.981133,B
25.0,C
7.894737,A
11.290322,A
10.909091,A
16.666666,B
16.666666,B
11.111111,A
2.5,A
6.9948187,A
19.970415,B
17.741936,B
39.17526,E
13.719512,B
14.791987,B
9.090909,A
22.680412,C
18.75,B
14.545455,B
21.73913,B
22.222221,C
15.384615,B
12.195122,A
17.948717,B
17.585302,B
15.319464,B
14.285714,B
20.786516,B
18.181818,B
15.631692,B
7.5757575,A
36.046513,C
19.753086,B
29.62963,C
13.068182,B
10.612245,A
16.70282,B
35.0,C
13.92573,B
17.864857,B
19.148935,B
6.820682,A
5.3892217,A
12.58348,A
23.61111,C
13.953488,B
2.857143,A
13.953488,B
18.661972,B
8.333333,A
25.0,C
21.495327,B
50.0,E
13.157895,B
4.86618,A
29.032259,C
17.117117,B
9.523809,A
38.70968,E
39.130436,E
9.090909,A
17.36651,B
18.089552,B
23.602484,C
7.6923075,A
16.134998,B
-26.31579,D
-4.4444447,D
12.98377,B
14.953271,B
17.141008,B
23.770493,C
11.627907,A
18.181818,B
3.125,A
33.898304,C
19.444445,B
16.853933,B
6.451613,A
10.416667,A
42.424244,E
25.862068,C
9.090909,A
14.285714,B
10.256411,A
31.707317,C
8.730534,A
9.090909,A
12.5,A
1.0752689,D
